"﻿SIGLA";"NOMBRE PROYECTO";"TIPO INNOVACION";"año";"conv";"SEMESTRE";"FRENTE";"multi";"CODIGO CURSO";"CURSO";"PROG CURSO";"DEPTO CURSO";"FAC CURSO";"CRN";"SECC";"PERIOD";"SUB PER";"FASE ACOMPAÑAMIENTO PED";"NOMBRE PROFESOR";"CORREO PROFESOR";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16783";"11";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1159";"Login profesor1158";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18021";"2";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1142";"Login profesor1141";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18022";"3";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1203";"Login profesor1361";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18023";"4";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1163";"Login profesor1162";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18024";"5";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1092";"Login profesor1091";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18025";"6";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1079";"Login profesor1078";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18026";"8";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1163";"Login profesor1162";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16777";"12";"201810";"8B";"IMPLEMENTACION";"Nombre profesor17235";"Login profesor17234";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16781";"13";"201810";"8B";"IMPLEMENTACION";"Nombre profesor17204";"Login profesor17203";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16785";"14";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1079";"Login profesor1078";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16778";"15";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1142";"Login profesor1141";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16786";"17";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1142";"Login profesor1141";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16780";"18";"201810";"8B";"IMPLEMENTACION";"Nombre profesor17204";"Login profesor17203";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16787";"19";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1163";"Login profesor1162";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16788";"20";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1134";"Login profesor1133";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16779";"21";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1339";"Login profesor1338";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16782";"23";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1092";"Login profesor1091";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16784";"24";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1339";"Login profesor1338";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18152";"2";"201819";"1";"IMPLEMENTACION";"Nombre profesor1159";"Login profesor1158";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18153";"3";"201819";"1";"IMPLEMENTACION";"Nombre profesor1138";"Login profesor1137";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18405";"1";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1142";"Login profesor1141";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18406";"2";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1124";"Login profesor1123";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18407";"3";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17204";"Login profesor17203";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18408";"4";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1138";"Login profesor1137";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18409";"5";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1138";"Login profesor1137";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18410";"6";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1124";"Login profesor1123";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18421";"7";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1131";"Login profesor1130";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18411";"8";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1134";"Login profesor1133";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18422";"9";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1128";"Login profesor1127";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18423";"10";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1159";"Login profesor1158";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18412";"11";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1128";"Login profesor1127";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18413";"12";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1138";"Login profesor1137";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18414";"13";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17227";"Login estudiante2882";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18415";"14";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1159";"Login profesor1158";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18416";"15";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1138";"Login profesor1137";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18424";"16";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17248";"Login profesor17247";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18417";"17";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1134";"Login profesor1133";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18418";"18";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1142";"Login profesor1141";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18419";"19";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17248";"Login profesor17247";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18420";"20";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1134";"Login profesor1133";
"CTE-1191";"Proyecto Cte-1192";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1193";"Curso1190";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18425";"21";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1138";"Login profesor1137";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201810";"1IP";"";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"";"";"201810";"";"DISEÑO";"Nombre profesor1206";"Login profesor1205";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201810";"1IP";"";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"";"";"201810";"";"DISEÑO";"Nombre profesor711";"Login profesor710";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201810";"1IP";"";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"";"";"201810";"";"DISEÑO";"Nombre profesor1212";"Login profesor1211";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201810";"1IP";"";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"";"";"201810";"";"DISEÑO";"Nombre profesor17407";"Login profesor1213";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18181";"8";"201820";"8A";"IMPLEMENTACION";"Nombre profesor711";"Login profesor710";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18198";"58";"201820";"8B";"IMPLEMENTACION";"Nombre profesor711";"Login profesor710";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18174";"1";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1206";"Login profesor1205";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18175";"2";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1206";"Login profesor1205";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18178";"5";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17407";"Login profesor1213";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18203";"65";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17407";"Login profesor1213";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18176";"3";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17415";"Login profesor17414";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18177";"4";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17415";"Login profesor17414";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18179";"6";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1688";"Login profesor1687";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18180";"7";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17420";"Login profesor17419";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18182";"9";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1657";"Login profesor1656";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18183";"10";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17424";"Login profesor17423";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18184";"11";"201820";"8A";"IMPLEMENTACION";"Nombre profesor345";"Login profesor344";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18185";"12";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17428";"Login profesor17427";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18186";"13";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1657";"Login profesor1656";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18187";"14";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17428";"Login profesor17427";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18188";"16";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17433";"Login profesor17432";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18189";"17";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1688";"Login profesor1687";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18190";"18";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17437";"Login profesor17436";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18191";"19";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17433";"Login profesor17432";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18192";"50";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17126";"Login profesor17125";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18193";"51";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17442";"Login profesor17441";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18194";"53";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17445";"Login profesor17444";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18195";"54";"201820";"8B";"IMPLEMENTACION";"Nombre profesor1783";"Login profesor1782";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18196";"55";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17449";"Login profesor17448";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18197";"56";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17449";"Login profesor17448";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18199";"59";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17453";"Login profesor17452";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18200";"61";"201820";"8B";"IMPLEMENTACION";"Nombre profesor532";"Login profesor531";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18201";"63";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17457";"Login profesor17456";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18202";"64";"201820";"8B";"IMPLEMENTACION";"Nombre profesor17078";"Login profesor17077";
"CTE-1208";"Proyecto Cte-1209";"CBU VIRTUAL";"2018";"2017";"201820";"1IP";"SI";"COD1210";"Curso1207";"CBU CURSO COMUN DE COLOMBIA";"NO DECLARADO";"VICE ACADEMICA";"CRN-18204";"66";"201820";"8B";"IMPLEMENTACION";"Nombre profesor214";"Login profesor213";
"CTE-1216";"Proyecto Cte-1217";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"";"COD1221";"Curso1215";"LITERATURA";"HUMANIDADES Y LITERATURA";"ARTES Y HUMANIDADES";"";"";"201810";"";"DISEÑO";"Nombre profesor898";"Login profesor897";
"CTE-1216";"Proyecto Cte-1217";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"";"COD1221";"Curso1215";"LITERATURA";"HUMANIDADES Y LITERATURA";"ARTES Y HUMANIDADES";"";"";"201810";"";"DISEÑO";"Nombre profesor17461";"Login profesor561";
"CTE-1216";"Proyecto Cte-1217";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"";"COD1221";"Curso1215";"LITERATURA";"HUMANIDADES Y LITERATURA";"ARTES Y HUMANIDADES";"";"";"201810";"";"DISEÑO";"Nombre profesor610";"Login profesor609";
"CTE-1216";"Proyecto Cte-1217";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"";"COD1221";"Curso1215";"LITERATURA";"HUMANIDADES Y LITERATURA";"ARTES Y HUMANIDADES";"";"";"201810";"";"DISEÑO";"Nombre profesor580";"Login profesor579";
"CTE-1216";"Proyecto Cte-1217";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1221";"Curso1215";"LITERATURA";"HUMANIDADES Y LITERATURA";"ARTES Y HUMANIDADES";"CRN-18512";"1";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1220";"Login profesor1219";
"CTE-1216";"Proyecto Cte-1217";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1218";"Curso1215";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18441";"1";"201820";"8A";"IMPLEMENTACION";"Nombre profesor16946";"Login profesor16945";
